,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city
360,"2,099",Beacon Hill South Cardinal Heights,"V Tour

3 bd
1 ba
1094 sf",3,,1094,"


Townhouse",Ottawa
361,"1,899",Crystal Bay Lakeview Park,"V Tour

3 bd
1 ba
1 sf",3,,1,"


Apt/Condo",Ottawa
362,"3,595",Carlingwood West Glabar Park Mckellar Heights,"5 bd
2 ba",5,2,,Multifamily,Ottawa
363,"1,100",Ottawa,"V Tour

0 bd
1 ba",0,,,"


Apt/Condo",Ottawa
364,"1,150",Whitehaven Queensway Terrace North,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Ottawa
365,"1,100",Ottawa,"0 bd
1 ba
0 sf",0,1,0,Apt/Condo,Ottawa
366,"1,200",Centretown,"V Tour

0 bd
1 ba
0 sf",0,,0,"


Apt/Condo",Ottawa
367,775,Ottawa,"1 bd
2 ba",1,2,,House,Ottawa
368,"1,650",Ottawa,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
369,"4,200",Ottawa,"V Tour

2 bd
2 ba
1200 sf",2,,1200,"


Apt/Condo",Ottawa
370,"1,549",Braemar Park Bel Air Heights Copeland Park,"V Tour

2 bd
1 ba
655 sf",2,,655,"


Apt/Condo",Ottawa
371,"2,250",Old Barrhaven East,"3 bd
2 ba",3,2,,Apt/Condo,Ottawa
372,"2,195",Rothwell Heights Beacon Hill North,"3 bd
2 ba",3,2,,Townhouse,Ottawa
373,"2,400",Findlay Creek,"V Tour

3 bd
3 ba
26 x 105 ft",3,,26,"


House",Ottawa
374,"2,595",Stittsville,"3 bd
3 ba",3,3,,House,Ottawa
375,"3,400",Hunt Club East Western Community,"V Tour

4 bd
4 ba
60 x 100 ft",4,,60,"


House",Ottawa
376,"2,100",Centrepointe,"3 bd
2 ba",3,2,,Townhouse,Ottawa
377,"2,300",Carleton Heights Rideauview,"V Tour

4 bd
3 ba",4,,,"


Townhouse",Ottawa
378,"2,375",Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
379,"2,075",Stonebridge Half Moon Bay Heart's Desire,"3 bd
3 ba",3,3,,Townhouse,Ottawa
380,"2,295",Brookside Briarbrook Morgan's Grant,"4 bd
4 ba",4,4,,Townhouse,Ottawa
381,"1,800",Stittsville,"2 bd
1 ba",2,1,,Apt/Condo,Ottawa
382,"1,850",Portobello South,"2 bd
3 ba",2,3,,House,Ottawa
383,"1,800",Cityview Crestview Meadowlands,"2 bd
1 ba",2,1,,House,Ottawa
384,"1,750",Vanier North,"3 bd
1 ba",3,1,,Apt/Condo,Ottawa
385,"3,900",Riverside Park,"3 + 1 bd
2 ba
64 x 100 ft",3 + 1,2,64,House,Ottawa
386,"2,150",Stonebridge Half Moon Bay Heart's Desire,"3 bd
3 ba",3,3,,Townhouse,Ottawa
387,"2,400",Portobello South,"V Tour

3 bd
4 ba
38 x 86 ft",3,,38,"


House",Ottawa
388,"3,000",Stittsville,"4 bd
4 ba",4,4,,House,Ottawa
389,"2,200",Stonebridge Half Moon Bay Heart's Desire,"V Tour

2 bd
3 ba",2,,,"


Townhouse",Ottawa
390,"1,295",Hintonburg Mechanicsville,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
391,"2,000",Stittsville,"V Tour

3 bd
3 ba",3,,,"


Townhouse",Ottawa
392,"2,795",Centretown,"2 bd
2 ba",2,2,,Apt/Condo,Ottawa
393,"2,100",Carson Grove Carson Meadows,"2 bd
1 ba",2,1,,Apt/Condo,Ottawa
394,"2,875",Elmvale Canterbury,"2 bd
2 ba",2,2,,House,Ottawa
395,"2,300",Cityview Crestview Meadowlands,"3 bd
1 ba",3,1,,House,Ottawa
396,"1,800",Ottawa,"2 bd
2 ba
1070 sf",2,2,1070,Apt/Condo,Ottawa
397,"2,150",Stonebridge Half Moon Bay Heart's Desire,"3 bd
3 ba",3,3,,Townhouse,Ottawa
398,"2,100",Glebe Dows Lake,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
399,"2,100",Stonebridge Half Moon Bay Heart's Desire,"3 bd
3 ba",3,3,,Townhouse,Ottawa
400,"2,500",Chapman Mills,"3 bd
3 ba",3,3,,House,Ottawa
401,"3,195",Sandy Hill,"3 bd
2 ba",3,2,,House,Ottawa
402,"3,850",Chapel Hill South,"5 bd
3 ba",5,3,,House,Ottawa
403,"2,700",Glebe Dows Lake,"V Tour

2 bd
1 ba",2,,,"


Apt/Condo",Ottawa
404,"2,600",Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
405,"2,000",Byward Market,"2 bd
1 ba",2,1,,Apt/Condo,Ottawa
406,"1,695",Beacon Hill South Cardinal Heights,"2 bd
1 ba
800 - 899 sf",2,1,800,Apt/Condo,Ottawa
407,"2,300",Elmvale Canterbury,"3 bd
1 ba",3,1,,House,Ottawa
408,"1,950",West Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
409,"2,495",Portobello South,"3 bd
3 ba
38 x 86 ft",3,3,38,House,Ottawa
410,"2,300",Stittsville,"3 bd
3 ba",3,3,,House,Ottawa
411,"4,975",Billings Bridge Alta Vista,"4 bd
4 ba
154 x 113 ft",4,4,154,House,Ottawa
412,"2,500",Chapman Mills,"4 bd
4 ba",4,4,,House,Ottawa
413,"2,000",Manor Park,"V Tour

2 bd
1 ba",2,,,"


Apt/Condo",Ottawa
414,"1,820",Lebreton Development,"1 bd
1 ba
500 - 599 sf",1,1,500,Apt/Condo,Ottawa
415,"2,499",Sandy Hill,"2 bd
2 ba",2,2,,Townhouse,Ottawa
416,"2,300",Findlay Creek,"3 bd
3 ba",3,3,,Townhouse,Ottawa
417,"3,500",Billings Bridge Alta Vista,"3 bd
2 ba
107 x 165 ft",3,2,107,House,Ottawa
418,"2,150",Cardinal Creek,"2 bd
3 ba",2,3,,Townhouse,Ottawa
419,"3,500",Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
420,"4,000",Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
421,"2,300",Old Barrhaven East,"3 bd
2 ba",3,2,,Townhouse,Ottawa
422,"2,200",Riverside South Leitrim,"3 bd
3 ba",3,3,,Townhouse,Ottawa
423,"2,300",Chapman Mills,"3 bd
3 ba",3,3,,Townhouse,Ottawa
424,"1,875",West Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
425,"2,000",Centretown,"2 bd
2 ba",2,2,,Apt/Condo,Ottawa
426,"2,650",Laurentian,"V Tour

2 bd
2 ba",2,,,"


Apt/Condo",Ottawa
427,"2,300",Lowertown,"2 bd
2 ba",2,2,,Apt/Condo,Ottawa
428,"2,980",Orléans Village Chateauneuf,"3 bd
3 ba
41 x 101 ft",3,3,41,House,Ottawa
429,"2,950",Fallingbrook,"3 bd
3 ba
40 x 114 ft",3,3,40,House,Ottawa
430,"1,850",Hawthorne Meadows Sheffield Glen,"3 bd
1 ba",3,1,,House,Ottawa
431,"2,035",Centretown,"1 bd
1 ba
600 - 699 sf",1,1,600,Apt/Condo,Ottawa
432,"1,385",Vanier North,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,Ottawa
433,"2,500",Stonebridge Half Moon Bay Heart's Desire,"4 bd
3 ba",4,3,,House,Ottawa
434,"1,995",Rideau Crest Davidson Heights,"3 bd
2 ba",3,2,,Townhouse,Ottawa
435,"2,300",Findlay Creek,"3 bd
3 ba",3,3,,House,Ottawa
436,"2,700",Stittsville,"3 bd
3 ba",3,3,,House,Ottawa
437,"2,350",Chapel Hill South,"3 bd
3 ba",3,3,,Townhouse,Ottawa
438,"1,600",Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
439,"1,950",Stonebridge Half Moon Bay Heart's Desire,"2 bd
3 ba",2,3,,Townhouse,Ottawa
440,650,Ottawa,"1 bd
3 ba
0 sf",1,3,0,House,Ottawa
441,"1,675",Vanier North,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
442,"1,650",Vanier North,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
443,"1,650",Hunt Club Upper Blossom Park Timbermill,"2 bd
2 ba",2,2,,Apt/Condo,Ottawa
444,"2,700",Findlay Creek,"3 bd
3 ba",3,3,,Townhouse,Ottawa
445,"2,500",Borden Farm Fisher Glen,"5 bd
2 ba",5,2,,House,Ottawa
446,"1,600",Whitehaven Queensway Terrace North,"V Tour

1 bd
1 ba
25 x 100 ft",1,,25,"


House",Ottawa
447,"2,150",Civic Hospital Central Park,"2 bd
2 ba",2,2,,Townhouse,Ottawa
448,"2,350",Riverside South Leitrim,"V Tour

3 bd
3 ba",3,,,"


Townhouse",Ottawa
449,"1,750",Borden Farm Fisher Glen,"1 bd
1 ba
800 sf",1,1,800,House,Ottawa
450,"2,000",Bridlewood Emerald Meadows,"3 bd
3 ba",3,3,,Townhouse,Ottawa
451,"3,100",West Centretown,"2 bd
2 ba",2,2,,Apt/Condo,Ottawa
452,"2,250",Riverside South Leitrim,"3 bd
3 ba",3,3,,Townhouse,Ottawa
453,"1,875",Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
454,"1,999",Ottawa,"3 bd
1 ba
0 sf",3,1,0,Townhouse,Ottawa
455,"2,050",West Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
456,"1,695",Centretown,"V Tour

2 bd
1 ba",2,,,"


Apt/Condo",Ottawa
457,"3,000",Stittsville,"V Tour

4 bd
3 ba
36 x 82 ft",4,,36,"


House",Ottawa
458,"3,000",Hintonburg Mechanicsville,"3 bd
2 ba",3,2,,Townhouse,Ottawa
459,"1,650",Chapman Mills,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
460,"1,575",Byward Market,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
461,"2,950",Wateridge Village,"3 bd
3 ba",3,3,,Townhouse,Ottawa
462,"1,850",Greenboro East,"V Tour

2 bd
1 ba",2,,,"


Apt/Condo",Ottawa
463,"2,150",Stittsville,"3 bd
3 ba",3,3,,Townhouse,Ottawa
464,"2,150",Riverside South Leitrim,"3 bd
3 ba",3,3,,Townhouse,Ottawa
465,"2,199",Stonebridge Half Moon Bay Heart's Desire,"3 bd
3 ba",3,3,,Townhouse,Ottawa
466,"2,000",Glen Cairn Kanata South Business Park,"2 bd
2 ba",2,2,,House,Ottawa
467,"4,500",Glebe Dows Lake,"V Tour

3 bd
3 ba
25 x 103 ft",3,,25,"


House",Ottawa
468,"2,500",Portobello South,"3 bd
4 ba",3,4,,House,Ottawa
469,"2,450",Stonebridge Half Moon Bay Heart's Desire,"V Tour

3 bd
3 ba",3,,,"


Townhouse",Ottawa
470,"3,200",West Centretown,"2 bd
2 ba",2,2,,Apt/Condo,Ottawa
471,"1,750",Westboro,"1 bd
1 ba",1,1,,House,Ottawa
472,"2,500",Westboro,"3 bd
1 ba",3,1,,Apt/Condo,Ottawa
473,"2,400",Laurentian,"2 bd
2 ba",2,2,,Apt/Condo,Ottawa
474,"2,300",Stittsville,"3 bd
3 ba",3,3,,Townhouse,Ottawa
475,"2,200",Carlington,"3 bd
1 ba",3,1,,Apt/Condo,Ottawa
476,"2,100",West Centretown,"2 bd
2 ba",2,2,,House,Ottawa
477,"2,500",Braemar Park Bel Air Heights Copeland Park,"3 bd
2 ba
50 x 100 ft",3,2,50,House,Ottawa
478,"2,490",Stittsville,"3 bd
3 ba",3,3,,House,Ottawa
479,"2,900",Sandy Hill,"2 bd
2 ba",2,2,,Apt/Condo,Ottawa
480,"3,750",Sandy Hill,"3 bd
3 ba",3,3,,Apt/Condo,Ottawa
481,"2,695",Hintonburg Mechanicsville,"V Tour

3 bd
1 ba",3,,,"


Townhouse",Ottawa
482,"2,200",Stonebridge Half Moon Bay Heart's Desire,"3 bd
3 ba",3,3,,Townhouse,Ottawa
483,"3,400",Centretown,"1 bd
2 ba",1,2,,Apt/Condo,Ottawa
484,"2,350",Brookside Briarbrook Morgan's Grant,"3 bd
3 ba",3,3,,Townhouse,Ottawa
485,"1,800",Vanier North,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
486,"1,750",Carson Grove Carson Meadows,"V Tour

2 bd
1 ba",2,,,"


House",Ottawa
487,"1,850",Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottawa
488,"2,300",Portobello South,"4 bd
4 ba",4,4,,Townhouse,Ottawa
489,"2,650",Wateridge Village,"4 bd
3 ba",4,3,,Townhouse,Ottawa
490,"1,800",Hintonburg Mechanicsville,"2 bd
1 ba",2,1,,House,Ottawa
491,"1,995",Carlingwood West Glabar Park Mckellar Heights,"2 bd
1 ba",2,1,,Apt/Condo,Ottawa
492,"1,850",Centretown,"V Tour

3 bd
1 ba
55 x 17 ft",3,,55,"


House",Ottawa
493,"2,399",Wateridge Village,"3 bd
4 ba",3,4,,Townhouse,Ottawa
494,"2,100",West Centretown,"2 bd
1 ba",2,1,,Apt/Condo,Ottawa
495,"2,800",Cityview Crestview Meadowlands,"5 bd
2 ba
75 x 100 ft",5,2,75,House,Ottawa
496,"2,450",Riverside South Leitrim,"4 bd
3 ba",4,3,,Townhouse,Ottawa
497,"2,590",Wateridge Village,"3 bd
3 ba",3,3,,House,Ottawa
498,"2,200",Stittsville,"V Tour

3 bd
4 ba",3,,,"


Townhouse",Ottawa
499,"2,800",Byward Market,"2 bd
2 ba",2,2,,Apt/Condo,Ottawa
