,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city,province
182,"4,500",Patterson,"4 bd
4 ba
3000 - 3500 sf",4,4,3000,House,vaughan,Ontario
183,"1,800",West Woodbridge,"2 bd
1 ba",2,1,,House,vaughan,Ontario
184,"1,700",Crestwood Springfarm Yorkhill,"V Tour

1 bd
1 ba",1,,,"


House",vaughan,Ontario
185,"2,250",Concord,"1 + 1 bd
2 ba
700 - 799 sf",1 + 1,2,700,Apt/Condo,vaughan,Ontario
186,700,Concord,"1 bd
1 ba
900 - 999 sf",1,1,900,Apt/Condo,vaughan,Ontario
187,"1,650",Crestwood Springfarm Yorkhill,"2 bd
1 ba
14 x 135 ft",2,1,14,House,vaughan,Ontario
188,"2,200",Concord,"2 bd
2 ba",2,2,,Apt/Condo,vaughan,Ontario
189,"2,000",Patterson,"2 bd
2 ba",2,2,,House,vaughan,Ontario
190,"1,875",Concord,"1 + 1 bd
1 ba
500 - 599 sf",1 + 1,1,500,Apt/Condo,vaughan,Ontario
191,"2,950",Lakeview Estates,"3 bd
3 ba
1500 - 2000 sf
 ft",3,3,1500,House,vaughan,Ontario
192,"2,950",Crestwood Springfarm Yorkhill,"V Tour

2 bd
2 ba
1000 - 1199 sf",2,,1000,"


Apt/Condo",vaughan,Ontario
193,"2,350",Concord,"2 bd
2 ba
600 - 699 sf",2,2,600,Apt/Condo,vaughan,Ontario
194,"1,700",Concord,"V Tour

1 + 1 bd
1 ba
500 - 599 sf",1 + 1,,500,"


Apt/Condo",vaughan,Ontario
195,"3,100",Patterson,"4 bd
4 ba",4,4,,Townhouse,vaughan,Ontario
196,"1,725",Concord,"2 bd
2 ba
600 - 699 sf",2,2,600,Apt/Condo,vaughan,Ontario
197,"1,990",East Woodbridge,"2 bd
2 ba
2000 - 2500 sf",2,2,2000,Apt/Condo,vaughan,Ontario
