,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city
238,925,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon
239,799,Saskatoon,"0 bd
1 ba
265 sf",0,1,265,Apt/Condo,Saskatoon
240,950,Saskatoon,"1 bd
1 ba
520 sf",1,1,520,Apt/Condo,Saskatoon
241,899,Saskatoon,"1 bd
1 ba
651 sf",1,1,651,Apt/Condo,Saskatoon
242,900,Saskatoon,"0 bd
1 ba
405 sf",0,1,405,Apt/Condo,Saskatoon
243,"1,099",Saskatoon,"2 bd
1 ba
832 sf",2,1,832,Apt/Condo,Saskatoon
244,850,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon
245,"1,045",Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon
246,749,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
247,799,Saskatoon,"2 bd
1 ba
725 sf",2,1,725,Apt/Condo,Saskatoon
248,875,Saskatoon,"1 bd
1 ba
525 sf",1,1,525,Apt/Condo,Saskatoon
249,"1,045",Saskatoon,"3 bd
1 ba
1000 sf",3,1,1000,Apt/Condo,Saskatoon
250,"1,065",Saskatoon,"3 bd
1 ba
886 sf",3,1,886,Apt/Condo,Saskatoon
251,799,Saskatoon,"0 bd
1 ba
400 sf",0,1,400,Apt/Condo,Saskatoon
252,925,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon
253,"1,025",Saskatoon,"2 bd
1 ba
750 sf",2,1,750,Apt/Condo,Saskatoon
254,710,Saskatoon,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,Saskatoon
255,825,Saskatoon,"2 bd
1 ba
600 sf",2,1,600,Apt/Condo,Saskatoon
256,725,Saskatoon,"1 bd
1 ba
592 sf",1,1,592,Apt/Condo,Saskatoon
257,825,Saskatoon,"2 bd
1 ba
844 sf",2,1,844,Apt/Condo,Saskatoon
258,925,Saskatoon,"1 bd
1 ba
514 sf",1,1,514,Apt/Condo,Saskatoon
259,925,Saskatoon,"2 bd
1 ba
812 sf",2,1,812,Apt/Condo,Saskatoon
260,770,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
261,835,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon
262,900,Saskatoon,"1 bd
1 ba
575 sf",1,1,575,Apt/Condo,Saskatoon
263,"1,250",Saskatoon,"2 bd
1 ba
900 sf",2,1,900,Apt/Condo,Saskatoon
264,"1,150",Saskatoon,"3 bd
1 ba
950 sf",3,1,950,Apt/Condo,Saskatoon
265,870,Saskatoon,"1 bd
1 ba
605 sf",1,1,605,Apt/Condo,Saskatoon
266,975,Saskatoon,"2 bd
1 ba
605 sf",2,1,605,Apt/Condo,Saskatoon
267,865,Saskatoon,"1 bd
1 ba
564 sf",1,1,564,Apt/Condo,Saskatoon
268,825,Saskatoon,"2 bd
1 ba
710 sf",2,1,710,Apt/Condo,Saskatoon
269,795,Saskatoon,"0 bd
1 ba
400 sf",0,1,400,Apt/Condo,Saskatoon
270,725,Saskatoon,"0 bd
1 ba
325 sf",0,1,325,Apt/Condo,Saskatoon
271,"1,000",Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon
272,"1,200",Saskatoon,"2 bd
1 ba
750 sf",2,1,750,Apt/Condo,Saskatoon
273,750,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
274,725,Saskatoon,"0 bd
1 ba
400 sf",0,1,400,Apt/Condo,Saskatoon
275,975,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
276,825,Saskatoon,"1 bd
1 ba
585 sf",1,1,585,Apt/Condo,Saskatoon
277,925,Saskatoon,"2 bd
1 ba
750 sf",2,1,750,Apt/Condo,Saskatoon
278,"1,215",Saskatoon,"3 bd
1 ba
900 sf",3,1,900,Apt/Condo,Saskatoon
279,875,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon
280,774,Saskatoon,"2 bd
1 ba
700 sf",2,1,700,Apt/Condo,Saskatoon
281,"1,025",Saskatoon,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,Saskatoon
282,750,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon
283,850,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
284,975,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon
285,"1,045",Saskatoon,"3 bd
1 ba
950 sf",3,1,950,Apt/Condo,Saskatoon
286,870,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
287,970,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon
288,905,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
289,750,Saskatoon,"0 bd
1 ba
225 sf",0,1,225,Apt/Condo,Saskatoon
290,875,Saskatoon,"1 bd
1 ba
475 sf",1,1,475,Apt/Condo,Saskatoon
291,750,Saskatoon,"0 bd
1 ba
340 sf",0,1,340,Apt/Condo,Saskatoon
292,"1,000",Saskatoon,"2 bd
1 ba
680 sf",2,1,680,Apt/Condo,Saskatoon
293,750,Saskatoon,"1 bd
1 ba
320 sf",1,1,320,Apt/Condo,Saskatoon
294,865,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon
295,875,Saskatoon,"0 bd
1 ba
450 sf",0,1,450,Apt/Condo,Saskatoon
296,775,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
297,900,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon
