,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city
418,"2,799",Rosedale Moore Park,"2 bd
2 ba
1076 sf",2,2,1076,Apt/Condo,Toronto
419,"1,375",Bedford Park Nortown,"0 bd
1 ba",0,1,,Apt/Condo,Toronto
420,"2,000",South Parkdale,"2 bd
1 ba
745 sf",2,1,745,Apt/Condo,Toronto
421,"1,710",Regent Park,"1 bd
1 ba
360 sf",1,1,360,Apt/Condo,Toronto
422,"1,985",Regent Park,"1 bd
1 ba
530 sf",1,1,530,Apt/Condo,Toronto
423,"2,030",Mount Olive Silverstone Jamestown,"V Tour

2 bd
1 ba",2,,,"


Apt/Condo",Toronto
424,"1,850",Rustic,"2 bd
1 ba",2,1,,Apt/Condo,Toronto
425,"1,700",Downsview Roding Cfb,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Toronto
426,"1,550",Downsview Roding Cfb,"1 bd
1 ba
505 sf",1,1,505,Apt/Condo,Toronto
427,"1,800",Downsview Roding Cfb,"3 bd
1 ba
780 sf",3,1,780,Apt/Condo,Toronto
428,"1,800",Flemingdon Park,"2 bd
1 ba
812 sf",2,1,812,Apt/Condo,Toronto
429,"1,600",Flemingdon Park,"1 bd
1 ba
623 sf",1,1,623,Apt/Condo,Toronto
430,"2,200",Flemingdon Park,"V Tour

2 bd
1 ba
986 sf",2,,986,"


Apt/Condo",Toronto
431,"3,225",Bay Street Corridor,"2 bd
2 ba
952 sf",2,2,952,Apt/Condo,Toronto
432,"1,550",Leaside,"1 bd
1 ba",1,1,,Apt/Condo,Toronto
433,"2,149",South Parkdale,"V Tour

2 bd
1 ba
864 sf",2,,864,"


Apt/Condo",Toronto
434,"1,375",South Parkdale,"V Tour

0 bd
1 ba
396 sf",0,,396,"


Apt/Condo",Toronto
435,"1,649",South Parkdale,"V Tour

1 bd
1 ba
638 sf",1,,638,"


Apt/Condo",Toronto
436,"3,600",Yorkville,"2 bd
2 ba
870 sf",2,2,870,Apt/Condo,Toronto
437,"3,570",Bay Street Corridor,"2 bd
2 ba
985 sf",2,2,985,Apt/Condo,Toronto
438,"2,550",Rosedale Moore Park,"2 bd
1 ba
872 sf",2,1,872,Apt/Condo,Toronto
439,"3,120",Forest Hill South,"2 bd
2 ba
855 sf",2,2,855,Apt/Condo,Toronto
440,"3,200",Niagara,"1 bd
2 ba
600 sf",1,2,600,Apt/Condo,Toronto
441,"1,211",Greenwood Coxwell,"0 bd
1 ba",0,1,,Apt/Condo,Toronto
442,"1,325",Greenwood Coxwell,"1 bd
1 ba",1,1,,Apt/Condo,Toronto
443,"1,211",Greenwood Coxwell,"0 bd
1 ba",0,1,,Apt/Condo,Toronto
444,"1,325",Greenwood Coxwell,"1 bd
1 ba",1,1,,Apt/Condo,Toronto
445,"1,429",Yorkdale Glen Park,"1 bd
1 ba
669 sf",1,1,669,Apt/Condo,Toronto
446,"1,439",Victoria Village,"1 bd
1 ba
605 sf",1,1,605,Apt/Condo,Toronto
447,"1,511",Bedford Park Nortown,"V Tour

1 bd
1 ba",1,,,"


Apt/Condo",Toronto
448,"2,244",Humewood Cedarvale,"V Tour

2 bd
1 ba",2,,,"


Apt/Condo",Toronto
449,"1,870",Dorset Park,"V Tour

1 bd
1 ba",1,,,"


Apt/Condo",Toronto
450,"1,687",Bedford Park Nortown,"V Tour

0 bd
1 ba",0,,,"


Apt/Condo",Toronto
451,"2,650",Mount Pleasant West,"2 bd
1 ba
910 sf",2,1,910,Apt/Condo,Toronto
452,"2,850",Mount Pleasant West,"2 bd
2 ba
880 sf",2,2,880,Apt/Condo,Toronto
453,"1,650",Mount Pleasant West,"0 bd
1 ba
380 sf",0,1,380,Apt/Condo,Toronto
454,"2,350",Mount Pleasant West,"1 bd
1 ba
680 sf",1,1,680,Apt/Condo,Toronto
455,"1,550",Downsview Roding Cfb,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Toronto
456,"2,250",O'connor Parkview,"3 bd
2 ba
1300 sf",3,2,1300,Apt/Condo,Toronto
457,"2,020",Lansing Westgate,"3 bd
2 ba",3,2,,Apt/Condo,Toronto
458,"1,650",Lansing Westgate,"1 bd
1 ba",1,1,,Apt/Condo,Toronto
459,"1,850",Lansing Westgate,"2 bd
1 ba",2,1,,Apt/Condo,Toronto
460,"1,870",Lansing Westgate,"2 bd
2 ba",2,2,,Apt/Condo,Toronto
461,"1,730",Lansing Westgate,"1 bd
1 ba",1,1,,Apt/Condo,Toronto
462,"1,930",Lansing Westgate,"2 bd
1 ba",2,1,,Apt/Condo,Toronto
463,"1,950",Lansing Westgate,"2 bd
2 ba",2,2,,Apt/Condo,Toronto
464,"2,100",Lansing Westgate,"3 bd
2 ba",3,2,,Apt/Condo,Toronto
465,"1,350",Westminister Branson,"1 bd
1 ba
630 sf",1,1,630,Apt/Condo,Toronto
466,"1,910",Westminister Branson,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Toronto
467,"1,980",Westminister Branson,"3 bd
1 ba
0 sf",3,1,0,Apt/Condo,Toronto
468,"1,730",Bathurst Manor,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Toronto
469,"1,930",Bathurst Manor,"2 bd
1 ba
690 sf",2,1,690,Apt/Condo,Toronto
470,"2,100",Bathurst Manor,"3 bd
2 ba
1125 sf",3,2,1125,Apt/Condo,Toronto
471,"1,899",Clanton Park,"2 bd
1 ba",2,1,,Apt/Condo,Toronto
472,"1,649",Clanton Park,"1 bd
1 ba",1,1,,Apt/Condo,Toronto
473,"1,649",South Parkdale,"V Tour

1 bd
1 ba
649 sf",1,,649,"


Apt/Condo",Toronto
474,"2,149",South Parkdale,"V Tour

2 bd
1 ba
815 sf",2,,815,"


Apt/Condo",Toronto
475,"1,649",South Parkdale,"V Tour

1 bd
1 ba
557 sf",1,,557,"


Apt/Condo",Toronto
476,"1,375",South Parkdale,"0 bd
1 ba
371 sf",0,1,371,Apt/Condo,Toronto
477,"1,649",South Parkdale,"V Tour

1 bd
1 ba
655 sf",1,,655,"


Apt/Condo",Toronto
478,"2,149",South Parkdale,"V Tour

2 bd
1 ba
869 sf",2,,869,"


Apt/Condo",Toronto
479,"1,649",South Parkdale,"V Tour

1 bd
1 ba
690 sf",1,,690,"


Apt/Condo",Toronto
480,"2,149",South Parkdale,"2 bd
1 ba",2,1,,Apt/Condo,Toronto
481,"1,375",South Parkdale,"0 bd
1 ba
407 sf",0,1,407,Apt/Condo,Toronto
482,"1,649",South Parkdale,"V Tour

1 bd
1 ba
575 sf",1,,575,"


Apt/Condo",Toronto
483,"1,375",South Parkdale,"V Tour

0 bd
1 ba
354 sf",0,,354,"


Apt/Condo",Toronto
484,"2,149",South Parkdale,"V Tour

2 bd
1 ba
798 sf",2,,798,"


Apt/Condo",Toronto
485,"1,649",South Parkdale,"V Tour

1 bd
1 ba
622 sf",1,,622,"


Apt/Condo",Toronto
486,"1,375",South Parkdale,"0 bd
1 ba
457 sf",0,1,457,Apt/Condo,Toronto
487,"1,649",South Parkdale,"1 bd
1 ba
573 sf",1,1,573,Apt/Condo,Toronto
488,"2,149",South Parkdale,"V Tour

2 bd
1 ba
794 sf",2,,794,"


Apt/Condo",Toronto
489,"1,375",South Parkdale,"0 bd
1 ba
462 sf",0,1,462,Apt/Condo,Toronto
490,"1,649",South Parkdale,"V Tour

1 bd
1 ba",1,,,"


Apt/Condo",Toronto
491,"2,595",Niagara,"V Tour

2 bd
1 ba
665 sf",2,,665,"


Apt/Condo",Toronto
492,"2,095",Niagara,"V Tour

1 bd
1 ba
478 sf",1,,478,"


Apt/Condo",Toronto
493,"1,985",Bedford Park Nortown,"V Tour

2 bd
1 ba",2,,,"


Apt/Condo",Toronto
494,"2,800",Church Yonge Corridor,"2 bd
2 ba
771 sf",2,2,771,Apt/Condo,Toronto
495,"2,194",Englemount Lawrence,"V Tour

2 bd
1 ba",2,,,"


Apt/Condo",Toronto
496,"1,698",Clairlea Birchmount,"V Tour

1 bd
1 ba",1,,,"


Apt/Condo",Toronto
497,"1,500",Rosedale Moore Park,"0 bd
1 ba
500 sf",0,1,500,Apt/Condo,Toronto
498,"2,325",Yonge St. Clair,"2 bd
1 ba
969 sf",2,1,969,Apt/Condo,Toronto
499,"2,050",Crescent Town,"V Tour

2 bd
1 ba
917 sf",2,,917,"


Apt/Condo",Toronto
