,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city,province
84,"1,100",Grande Prairie,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Grande_prairie,Alberta
85,"1,650",Grande Prairie,"2 bd
2 ba
1014 sf",2,2,1014,House,Grande_prairie,Alberta
86,"429,900",Grande Prairie,"0 bd
0 ba
1461 sf",0,0,1461,House,Grande_prairie,Alberta
87,"1,600",Grande Prairie,"2 bd
2 ba
0 sf",2,2,0,Apt/Condo,Grande_prairie,Alberta
88,"1,250",Grande Prairie,"3 bd
1 ba
0 sf",3,1,0,House,Grande_prairie,Alberta
89,"1,800",Grande Prairie,"4 bd
2 ba
953 sf",4,2,953,House,Grande_prairie,Alberta
90,"1,750",Grande Prairie,"0 bd
0 ba
0 sf",0,0,0,House,Grande_prairie,Alberta
91,"1,650",Grande Prairie,"4 bd
4 ba
1338 sf",4,4,1338,House,Grande_prairie,Alberta
92,"1,775",Grande Prairie,"3 bd
3 ba
1486 sf",3,3,1486,House,Grande_prairie,Alberta
93,975,Grande Prairie,"1 bd
1 ba
0 sf",1,1,0,Duplex,Grande_prairie,Alberta
94,850,Grande Prairie,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Grande_prairie,Alberta
95,750,Grande Prairie,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Grande_prairie,Alberta
96,"1,200",Grande Prairie,"2 bd
1 ba
800 sf",2,1,800,House,Grande_prairie,Alberta
97,"1,450",Grande Prairie,"2 bd
2 ba
1066 sf",2,2,1066,House,Grande_prairie,Alberta
98,"1,300",Grande Prairie,"2 bd
2 ba
1025 sf",2,2,1025,House,Grande_prairie,Alberta
99,950,Grande Prairie,"2 bd
1 ba
0 sf",2,1,0,House,Grande_prairie,Alberta
100,"1,395",Grande Prairie,"3 bd
1 ba
0 sf",3,1,0,Townhouse,Grande_prairie,Alberta
101,"1,450",Grande Prairie,"3 bd
2 ba
0 sf",3,2,0,House,Grande_prairie,Alberta
102,875,Grande Prairie,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Grande_prairie,Alberta
103,875,Grande Prairie,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Grande_prairie,Alberta
104,875,Grande Prairie,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Grande_prairie,Alberta
105,"1,275",Grande Prairie,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Grande_prairie,Alberta
106,"1,200",Grande Prairie,"V Tour

2 bd
2 ba
1040 sf",2,,1040,"


Apt/Condo",Grande_prairie,Alberta
107,"1,595",Grande Prairie,"3 bd
1 ba
1400 sf",3,1,1400,Townhouse,Grande_prairie,Alberta
108,"1,450",Grande Prairie,"3 bd
1 ba
1148 sf",3,1,1148,Townhouse,Grande_prairie,Alberta
109,"1,400",Grande Prairie,"3 bd
2 ba
0 sf",3,2,0,Duplex,Grande_prairie,Alberta
110,"1,300",Grande Prairie,"3 bd
2 ba
0 sf",3,2,0,Townhouse,Grande_prairie,Alberta
111,"1,400",Grande Prairie,"3 bd
1 ba
0 sf",3,1,0,House,Grande_prairie,Alberta
112,"1,200",Grande Prairie,"2 bd
2 ba
0 sf",2,2,0,Apt/Condo,Grande_prairie,Alberta
113,"1,800",Grande Prairie,"3 bd
2 ba
0 sf",3,2,0,Townhouse,Grande_prairie,Alberta
114,"1,300",Grande Prairie,"3 bd
1 ba
0 sf",3,1,0,Apt/Condo,Grande_prairie,Alberta
115,800,Grande Prairie,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Grande_prairie,Alberta
116,"1,300",Grande Prairie,"V Tour

1 bd
1 ba
700 sf",1,,700,"


Apt/Condo",Grande_prairie,Alberta
117,"1,550",Grande Prairie,"3 bd
2 ba
1137 sf",3,2,1137,House,Grande_prairie,Alberta
118,"1,050",Grande Prairie,"1 bd
1 ba
568 sf",1,1,568,Apt/Condo,Grande_prairie,Alberta
119,"1,050",Grande Prairie,"1 bd
1 ba
568 sf",1,1,568,Apt/Condo,Grande_prairie,Alberta
120,"1,050",Grande Prairie,"1 bd
1 ba
568 sf",1,1,568,Apt/Condo,Grande_prairie,Alberta
121,"1,050",Grande Prairie,"1 bd
1 ba
568 sf",1,1,568,Apt/Condo,Grande_prairie,Alberta
122,"1,300",Grande Prairie,"2 bd
1 ba
0 sf",2,1,0,House,Grande_prairie,Alberta
123,"1,000",Grande Prairie,"2 bd
2 ba
0 sf",2,2,0,Apt/Condo,Grande_prairie,Alberta
124,950,Grande Prairie,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Grande_prairie,Alberta
125,"1,300",Grande Prairie,"3 bd
1 ba
1185 sf",3,1,1185,House,Grande_prairie,Alberta
126,"1,100",Grande Prairie,"V Tour

1 bd
1 ba
600 sf",1,,600,"


Apt/Condo",Grande_prairie,Alberta
127,"1,000",Grande Prairie,"1 bd
1 ba
590 sf",1,1,590,Apt/Condo,Grande_prairie,Alberta
128,975,Grande Prairie,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Grande_prairie,Alberta
129,845,Grande Prairie,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Grande_prairie,Alberta
130,875,Grande Prairie,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Grande_prairie,Alberta
131,"1,500",Grande Prairie,"0 bd
0 ba
0 sf",0,0,0,House,Grande_prairie,Alberta
132,"96,030",Grande Prairie,"0 bd
0 ba
0 sf",0,0,0,House,Grande_prairie,Alberta
133,"3,000",Grande Prairie,"0 bd
0 ba
0 sf",0,0,0,House,Grande_prairie,Alberta
134,"2,850",Grande Prairie,"0 bd
0 ba
0 sf",0,0,0,House,Grande_prairie,Alberta
135,"3,200",Grande Prairie,"0 bd
0 ba
0 sf",0,0,0,House,Grande_prairie,Alberta
136,"2,840",Grande Prairie,"0 bd
0 ba
0 sf",0,0,0,House,Grande_prairie,Alberta
137,"2,500",Grande Prairie,"0 bd
0 ba
0 sf",0,0,0,House,Grande_prairie,Alberta
138,"1,100",Grande Prairie,"2 bd
1 ba
1000 sf",2,1,1000,House,Grande_prairie,Alberta
139,"1,225",Grande Prairie,"V Tour

2 bd
1 ba
832 sf",2,,832,"


Apt/Condo",Grande_prairie,Alberta
140,900,Grande Prairie,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Grande_prairie,Alberta
141,"1,100",Grande Prairie,"3 bd
1 ba
0 sf",3,1,0,House,Grande_prairie,Alberta
142,"1,600",Grande Prairie,"3 bd
1 ba
1057 sf",3,1,1057,Apt/Condo,Grande_prairie,Alberta
143,"1,200",Grande Prairie,"2 bd
1 ba
0 sf",2,1,0,House,Grande_prairie,Alberta
144,"1,700",Grande Prairie,"2 bd
1 ba
1000 sf",2,1,1000,House,Grande_prairie,Alberta
145,"1,800",Grande Prairie,"V Tour

3 bd
2 ba
1340 sf",3,,1340,"


Townhouse",Grande_prairie,Alberta
146,"1,595",Grande Prairie,"4 bd
1 ba
776 sf",4,1,776,Duplex,Grande_prairie,Alberta
147,"1,250",Grande Prairie,"3 bd
1 ba
0 sf",3,1,0,Duplex,Grande_prairie,Alberta
148,975,Grande Prairie,"V Tour

2 bd
1 ba
853 sf",2,,853,"


Apt/Condo",Grande_prairie,Alberta
149,"1,025",Grande Prairie,"V Tour

2 bd
1 ba
818 sf",2,,818,"


Apt/Condo",Grande_prairie,Alberta
150,850,Grande Prairie,"V Tour

1 bd
1 ba
625 sf",1,,625,"


Apt/Condo",Grande_prairie,Alberta
151,"1,350",Grande Prairie,"V Tour

2 bd
2 ba
893 sf",2,,893,"


Apt/Condo",Grande_prairie,Alberta
152,"1,475",Grande Prairie,"V Tour

2 bd
2 ba
918 sf",2,,918,"


Apt/Condo",Grande_prairie,Alberta
153,"1,300",Grande Prairie,"2 bd
2 ba
825 sf",2,2,825,Apt/Condo,Grande_prairie,Alberta
154,"1,000",Grande Prairie,"2 bd
2 ba
0 sf",2,2,0,Apt/Condo,Grande_prairie,Alberta
155,"1,495",Grande Prairie,"3 bd
1 ba
639 sf",3,1,639,Duplex,Grande_prairie,Alberta
156,"3,500",Grande Prairie,"0 bd
0 ba
0 sf",0,0,0,House,Grande_prairie,Alberta
